ID,Name,Sex,Age,Height,Weight,Team,country,Games,Year,Season,City,Sport,Event,Medal
20,Kjetil Andr Aamodt,M,20.0,176.0,85.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,
20,Kjetil Andr Aamodt,M,20.0,176.0,85.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,Gold
20,Kjetil Andr Aamodt,M,20.0,176.0,85.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
20,Kjetil Andr Aamodt,M,20.0,176.0,85.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Slalom,
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,Silver
20,Kjetil Andr Aamodt,M,26.0,176.0,85.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,
20,Kjetil Andr Aamodt,M,26.0,176.0,85.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,
20,Kjetil Andr Aamodt,M,26.0,176.0,85.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
20,Kjetil Andr Aamodt,M,26.0,176.0,85.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,
20,Kjetil Andr Aamodt,M,30.0,176.0,85.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,
20,Kjetil Andr Aamodt,M,30.0,176.0,85.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,Gold
20,Kjetil Andr Aamodt,M,30.0,176.0,85.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
20,Kjetil Andr Aamodt,M,30.0,176.0,85.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,
20,Kjetil Andr Aamodt,M,30.0,176.0,85.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Combined,Gold
20,Kjetil Andr Aamodt,M,34.0,176.0,85.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,
20,Kjetil Andr Aamodt,M,34.0,176.0,85.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,Gold
21,Ragnhild Margrethe Aamodt,F,27.0,163.0,,Norway,NOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Gold
23,Fritz Aanes,M,22.0,187.0,89.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
23,Fritz Aanes,M,26.0,187.0,89.0,Norway,NOR,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
24,Nils Egil Aaness,M,24.0,,,Norway,NOR,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating Men's 500 metres,
24,Nils Egil Aaness,M,24.0,,,Norway,NOR,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Men's 1,500 metres",
24,Nils Egil Aaness,M,27.0,,,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",
25,Alf Lied Aanning,M,24.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
26,Agnes Erika Aanonsen (-Eyde),F,17.0,169.0,65.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Women's Singles,
28,Jan-Erik Aarberg,M,43.0,170.0,77.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,
28,Jan-Erik Aarberg,M,47.0,170.0,77.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,
32,Olav Augunson Aarnes,M,23.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's High Jump,
35,Dagfinn Sverre Aarskog,M,24.0,190.0,98.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,
37,Ann Kristin Aarnes,F,23.0,182.0,64.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
38,Karl Jan Aas,M,20.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
39,Lars Thorlaksn Aas,M,33.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Foil, Individual",
39,Lars Thorlaksn Aas,M,33.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Individual",
39,Lars Thorlaksn Aas,M,33.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Team",
40,Roald Edgar Aas,M,23.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
40,Roald Edgar Aas,M,27.0,,,Norway,NOR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",
40,Roald Edgar Aas,M,27.0,,,Norway,NOR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 5,000 metres",
40,Roald Edgar Aas,M,31.0,,,Norway,NOR,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
40,Roald Edgar Aas,M,31.0,,,Norway,NOR,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Men's 5,000 metres",
40,Roald Edgar Aas,M,31.0,,,Norway,NOR,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Men's 10,000 metres",
41,Rolf Aas,M,28.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,
42,Thomas Valentin Aas,M,25.0,,,Taifun,NOR,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,Gold
43,Morten Gjerdrum Aasen,M,34.0,185.0,75.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",
45,Hakon Aasns,M,41.0,,,Norway,NOR,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
46,Hans Aasns,M,33.0,194.0,93.0,Norway,NOR,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
46,Hans Aasns,M,45.0,194.0,93.0,Norway,NOR,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
46,Hans Aasns,M,49.0,194.0,93.0,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Shooting,Shooting Men's Trap,
46,Hans Aasns,M,53.0,194.0,93.0,Norway,NOR,1956 Summer,1956,Summer,Melbourne,Shooting,Shooting Men's Trap,
46,Hans Aasns,M,57.0,194.0,93.0,Norway,NOR,1960 Summer,1960,Summer,Roma,Shooting,Shooting Men's Trap,
47,Erling Rudolf Aastad,M,22.0,177.0,74.0,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,
47,Erling Rudolf Aastad,M,22.0,177.0,74.0,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Long Jump,
47,Erling Rudolf Aastad,M,26.0,177.0,74.0,Norway,NOR,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Long Jump,
47,Erling Rudolf Aastad,M,30.0,177.0,74.0,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,
399,Egil Sten Abel,M,20.0,,,Fornebo,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 7 metres,Silver
521,Isak Abrahamsen,M,21.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
522,Knut Leo Abrahamsen,M,25.0,,,Norway,NOR,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Individual,
523,Trond Sevg Abrahamsen,M,19.0,183.0,87.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
523,Trond Sevg Abrahamsen,M,23.0,183.0,87.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
847,Morten Gundro Adamsen,M,22.0,181.0,84.0,Norway,NOR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,
995,Jan Erik Adolfsen,M,21.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,
1144,Henrik Agersborg,M,47.0,,,Stella-2,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6 metres,Bronze
1145,Maia Kristiane Agerup,F,21.0,172.0,,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,
1146,Ragna Agerup,F,21.0,168.0,,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,
1360,Tor Ahlsand,M,33.0,186.0,78.0,Norway,NOR,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,
1361,Per Egil Ahlsen,M,26.0,182.0,75.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,
1699,"Johannes ""Johs"" Akkerhaugen",M,33.0,184.0,80.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,
1726,Sigurd Olav Akre-Aas,M,26.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",
1726,Sigurd Olav Akre-Aas,M,26.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Individual",
1726,Sigurd Olav Akre-Aas,M,26.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",
1726,Sigurd Olav Akre-Aas,M,26.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",
1726,Sigurd Olav Akre-Aas,M,30.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",
1726,Sigurd Olav Akre-Aas,M,30.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",
1726,Sigurd Olav Akre-Aas,M,30.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",
1726,Sigurd Olav Akre-Aas,M,30.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Individual",
2880,Arthur Allers,M,44.0,,,Heira II,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 12 metres,Gold
2914,Steve Allman,M,23.0,182.0,83.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
2983,Arne Johan Almeland,M,23.0,188.0,86.0,Norway,NOR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Gold
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
3069,Thomas Alsgaard (Alsgrd-),M,26.0,190.0,82.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
3069,Thomas Alsgaard (Alsgrd-),M,26.0,190.0,82.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
3069,Thomas Alsgaard (Alsgrd-),M,26.0,190.0,82.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
3069,Thomas Alsgaard (Alsgrd-),M,26.0,190.0,82.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,Gold
3069,Thomas Alsgaard (Alsgrd-),M,26.0,190.0,82.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
3069,Thomas Alsgaard (Alsgrd-),M,30.0,190.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
3069,Thomas Alsgaard (Alsgrd-),M,30.0,190.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,Gold
3069,Thomas Alsgaard (Alsgrd-),M,30.0,190.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
3077,Ida Alstad,F,27.0,172.0,60.0,Norway,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
3077,Ida Alstad,F,31.0,172.0,60.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
3207,Reidar Jakob Alveberg,M,35.0,,,Norway-2,NOR,1952 Winter,1952,Winter,Oslo,Bobsleigh,Bobsleigh Men's Four,
3207,Reidar Jakob Alveberg,M,39.0,,,Norway-1,NOR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Two,
3553,Arild Eigil Amundsen,M,50.0,177.0,95.0,Lett,NOR,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Three Person Keelboat,
3554,Arthur Martinius Amundsen,M,22.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
3554,Arthur Martinius Amundsen,M,26.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
3555,Harald Amundsen,M,21.0,186.0,83.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
3555,Harald Amundsen,M,25.0,186.0,83.0,Norway,NOR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
3556,Mauritz Amundsen,M,32.0,,,Norway,NOR,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Free Pistol, 50 metres",
3556,Mauritz Amundsen,M,32.0,,,Norway,NOR,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
3556,Mauritz Amundsen,M,44.0,,,Norway,NOR,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 metres",
3556,Mauritz Amundsen,M,48.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",
3556,Mauritz Amundsen,M,48.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
3556,Mauritz Amundsen,M,48.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
3557,Steinar Amundsen,M,23.0,195.0,88.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
3557,Steinar Amundsen,M,27.0,195.0,88.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
3558,Tom Amundsen,M,29.0,190.0,85.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,
3558,Tom Amundsen,M,33.0,190.0,85.0,Norway,NOR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,
3671,Ragnhild Andens,F,22.0,174.0,60.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's epee, Individual",
3671,Ragnhild Andens,F,22.0,174.0,60.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's epee, Team",
3686,Alf Steen Andersen,M,21.0,,,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
3692,Anne Nymark Andersen (-Rylandsholm),F,23.0,168.0,56.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
3694,Arne Johan Andersen,M,20.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,
3703,Carl Albert Andersen,M,23.0,,,Norway,NOR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's High Jump,
3703,Carl Albert Andersen,M,23.0,,,Norway,NOR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Pole Vault,Bronze
3703,Carl Albert Andersen,M,29.0,,,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",
3703,Carl Albert Andersen,M,29.0,,,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Gold
3703,Carl Albert Andersen,M,31.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
3707,Cato Hamre Andersen,M,24.0,183.0,80.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
3708,Cato Tom Andersen,M,20.0,180.0,86.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,
3708,Cato Tom Andersen,M,26.0,180.0,86.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
3716,Erling Andersen,M,23.0,182.0,65.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,
3716,Erling Andersen,M,23.0,182.0,65.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,
3716,Erling Andersen,M,27.0,182.0,65.0,Norway,NOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,
3716,Erling Andersen,M,27.0,182.0,65.0,Norway,NOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,
3717,Espen Andersen,M,22.0,179.0,70.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Nordic Combined,Nordic Combined Men's Individual,
3720,Frithjof Andersen,M,27.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze
3722,Geir Andersen,M,19.0,175.0,75.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Nordic Combined,Nordic Combined Men's Individual,
3723,Georg Arnfinn Andersen,M,25.0,190.0,112.0,Norway,NOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,
3724,Gjert Andersen,M,20.0,174.0,72.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Nordic Combined,Nordic Combined Men's Individual,
3724,Gjert Andersen,M,24.0,174.0,72.0,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Nordic Combined,Nordic Combined Men's Individual,
3727,Gunnar Andersen,M,22.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,
3727,Gunnar Andersen,M,30.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,
3734,Hjalmar Johan Andersen,M,24.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 10,000 metres",
3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
3734,Hjalmar Johan Andersen,M,32.0,,,Norway,NOR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 5,000 metres",
3734,Hjalmar Johan Andersen,M,32.0,,,Norway,NOR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 10,000 metres",
3736,Ida Kathrine Andersen (-Berthet),F,24.0,168.0,57.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Two Person Dinghy,
3736,Ida Kathrine Andersen (-Berthet),F,28.0,168.0,57.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's Two Person Dinghy,
3743,Jim Ronny Andersen,M,29.0,177.0,78.0,Norway,NOR,2004 Summer,2004,Summer,Athina,Badminton,Badminton Men's Singles,
3745,Einar Harry Johannes Andersen,M,23.0,168.0,53.0,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",
3745,Einar Harry Johannes Andersen,M,23.0,168.0,53.0,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",
3746,Jonas Solberg Andersen,M,28.0,184.0,85.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,
3749,Jrgen Marius Andersen,M,26.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
3749,Jrgen Marius Andersen,M,34.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
3754,Kjerstin Andersen,F,29.0,179.0,82.0,Norway,NOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Silver
3757,Lars Hkon Bakkehaugen Andersen,M,20.0,181.0,95.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
3758,Leif Ragnar Andersen,M,16.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,
3760,Linda Widwey Andersen (-Cerup-Simonsen),F,23.0,169.0,64.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's One Person Dinghy,Gold
3760,Linda Widwey Andersen (-Cerup-Simonsen),F,27.0,169.0,64.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's Two Person Dinghy,
3764,Morgan Andersen,M,21.0,177.0,80.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,
3764,Morgan Andersen,M,25.0,177.0,80.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
3764,Morgan Andersen,M,27.0,177.0,80.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
3766,Nils Henry Andersen,M,22.0,178.0,70.0,Norway,NOR,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 3,000 metres, Team",
3767,Nina Nymark Andersen (-Jakobsen),F,23.0,173.0,60.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
3772,Petter Andersen,M,28.0,172.0,70.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,000 metres",
3772,Petter Andersen,M,28.0,172.0,70.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,500 metres",
3772,Petter Andersen,M,32.0,172.0,70.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,000 metres",
3772,Petter Andersen,M,32.0,172.0,70.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,500 metres",
3775,Reidar Andersen,M,24.0,180.0,,Norway,NOR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
3778,Sigvard August Andersen,M,18.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Platform,
3778,Sigvard August Andersen,M,18.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Plain High,
3778,Sigvard August Andersen,M,26.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Men's Platform,
3778,Sigvard August Andersen,M,26.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Men's Plain High,
3782,Terje Andersen,M,23.0,180.0,75.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,000 metres",
3782,Terje Andersen,M,23.0,180.0,75.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",
3782,Terje Andersen,M,27.0,180.0,75.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 1,000 metres",
3782,Terje Andersen,M,27.0,180.0,75.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
3788,Grete Andersen-Waitz,F,18.0,172.0,53.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",
